UniProt_ID,PDB_ID,chain_id,chain_length,score,coverageChain,coverageUniProt,identity,pass_filter
P51681,7F1Q,C,35,22,1,0.099431818,0.142857143,FALSE
P51681,7F1R,R,327,1427.5,1,0.928977273,0.919093851,TRUE
P51681,7F1R,A,216,34,1,0.613636364,0.062801932,FALSE
P51681,7F1R,B,316,35,1,0.897727273,0.118721461,FALSE
P51681,7F1R,C,35,22,1,0.099431818,0.142857143,FALSE
P51681,7F1S,R,276,1421,1,0.784090909,0.996376812,TRUE
P51681,7F1S,A,216,34,1,0.613636364,0.062801932,FALSE
P51681,7F1S,B,320,35,1,0.909090909,0.109589041,FALSE
P51681,7F1S,C,35,22,1,0.099431818,0.142857143,FALSE
P51681,7NJZ,H,229,30,1,0.650568182,0.176829268,FALSE
P51681,7NJZ,L,225,34,1,0.639204545,0.105,FALSE
P51681,7NJZ,C,6,34,1,0.017045455,1,FALSE
P51681,7NW3,H,219,30,1,0.622159091,0.188311688,FALSE
P51681,7NW3,L,217,34,1,0.616477273,0.109375,FALSE
P51681,7NW3,A,6,34,1,0.017045455,1,FALSE
P51681,7O7F,A,219,36,1,0.622159091,0.218181818,FALSE
P51681,7O7F,B,338,35,1,0.960227273,0.109589041,FALSE
P51681,7O7F,C,300,1567,1,0.852272727,1,TRUE
P51681,7O7F,G,58,37.5,1,0.164772727,0.224489796,FALSE
P51681,7O7F,I,67,27,1,0.190340909,0.149253731,FALSE
P51681,7O7F,H,221,42.5,1,0.627840909,0.091324201,FALSE
P51681,7O7F,F,217,38.5,1,0.616477273,0.17,FALSE
P51681,8AS2,A,352,36.5,1,1,0.1125,FALSE
P51681,8AS2,B,4,16,1,0.011363636,1,FALSE
P51681,8AS2,H,220,42.5,1,0.625,0.110091743,FALSE
P51681,8AS2,L,212,33,1,0.602272727,0.25,FALSE
P51681,8AS3,A,343,37.5,1,0.974431818,0.1,FALSE
P51681,8AS3,B,8,41,1,0.022727273,1,FALSE
P51681,8AS3,H,220,42.5,1,0.625,0.110091743,FALSE
P51681,8AS3,L,212,33,1,0.602272727,0.25,FALSE
P41145,4DJH,A,460,1376,1,1.210526316,0.950166113,TRUE
P41145,4DJH,B,467,1381.5,1,1.228947368,0.931818182,TRUE
P41145,6B73,A,284,1386.5,1,0.747368421,0.975352113,TRUE
P41145,6B73,B,271,1333.5,1,0.713157895,0.988929889,TRUE
P41145,6B73,C,126,36,1,0.331578947,0.111111111,FALSE
P41145,6B73,D,122,37.5,1,0.321052632,0.133333333,FALSE
P41145,6VI4,A,284,1441.5,1,0.747368421,0.992957746,TRUE
P41145,6VI4,B,278,1392.5,1,0.731578947,0.989208633,TRUE
P41145,6VI4,C,118,26.5,1,0.310526316,0.210526316,FALSE
P41145,6VI4,D,117,26.5,1,0.307894737,0.168141593,FALSE
P41145,7T10,R,290,688.5,1,0.763157895,0.444827586,FALSE
P41145,7T10,A,219,41,1,0.576315789,0.132911392,FALSE
P41145,7T10,B,339,36,1,0.892105263,0.163461538,FALSE
P41145,7T10,C,57,25.5,1,0.15,0.215686275,FALSE
P41145,7T10,P,14,20.5,1,0.036842105,0.428571429,FALSE
P41145,7T10,S,232,32,1,0.610526316,0.112068966,FALSE
P41145,7T11,A,218,41,1,0.573684211,0.132911392,FALSE
P41145,7T11,B,338,36,1,0.889473684,0.164251208,FALSE
P41145,7T11,C,57,25.5,1,0.15,0.215686275,FALSE
P41145,7T11,S,228,28.5,1,0.6,0.092920354,FALSE
P41145,7T11,P,8,20,1,0.021052632,0.25,FALSE
P41145,7T11,R,285,682,1,0.75,0.449122807,FALSE
P41145,7UL2,R,302,463,1,0.794736842,0.374570447,FALSE
P41145,7UL2,D,60,26.5,1,0.157894737,0.140350877,FALSE
P41145,7UL3,A,269,476,1,0.707894737,0.421641791,FALSE
P41145,7UL3,C,117,29,1,0.307894737,0.077586207,FALSE
P41145,7UL3,H,183,35,1,0.481578947,0.097701149,FALSE
P41145,7UL3,L,199,28,1,0.523684211,0.102040816,FALSE
P41145,7UL5,A,285,674.5,1,0.75,0.452631579,FALSE
P41145,7UL5,D,86,26.5,1,0.226315789,0.104651163,FALSE
P41145,7Y1F,A,217,43.5,1,0.571052632,0.296610169,FALSE
P41145,7Y1F,F,9,18,1,0.023684211,0.444444444,FALSE
P41145,7Y1F,R,284,1448,1,0.747368421,0.996478873,TRUE
P41145,7Y1F,B,336,36,1,0.884210526,0.164251208,FALSE
P41145,7Y1F,C,53,25.5,1,0.139473684,0.234042553,FALSE
P41145,7Y1F,E,232,32,1,0.610526316,0.112068966,FALSE
P41145,7YIT,A,284,1408,1,0.747368421,0.98943662,TRUE
P41145,7YIT,D,109,40,1,0.286842105,0.165048544,FALSE
P41145,7YIT,E,82,28,1,0.215789474,0.085365854,FALSE
P41145,7YMJ,A,281,466.5,1,0.739473684,0.379928315,FALSE
P41145,7YMJ,D,116,25.5,1,0.305263158,0.178571429,FALSE
P41145,8DZP,A,281,1415,1,0.739473684,0.992882562,TRUE
P41145,8DZP,B,214,39,1,0.563157895,0.296610169,FALSE
P41145,8DZP,C,339,36,1,0.892105263,0.164251208,FALSE
P41145,8DZP,D,55,25.5,1,0.144736842,0.224489796,FALSE
P41145,8DZP,E,232,32,1,0.610526316,0.112068966,FALSE
P41145,8DZQ,C,336,36,1,0.884210526,0.164251208,FALSE
P41145,8DZQ,D,44,28.5,1,0.115789474,0.315789474,FALSE
P41145,8DZQ,E,230,28.5,1,0.605263158,0.075221239,FALSE
P41145,8DZQ,B,216,37.5,1,0.568421053,0.161073826,FALSE
P41145,8DZQ,A,275,1356.5,1,0.723684211,0.992727273,TRUE
P41145,8DZR,A,259,1257,1,0.681578947,0.992277992,FALSE
P41145,8DZR,B,205,51.5,1,0.539473684,0.207070707,FALSE
P41145,8DZR,C,338,36,1,0.889473684,0.164251208,FALSE
P41145,8DZR,D,40,21,1,0.105263158,0.323529412,FALSE
P41145,8DZR,E,232,32,1,0.610526316,0.112068966,FALSE
P41145,8DZS,A,271,1333.5,1,0.713157895,0.992619926,TRUE
P41145,8DZS,B,211,36.5,1,0.555263158,0.183544304,FALSE
P41145,8DZS,C,338,36,1,0.889473684,0.164251208,FALSE
P41145,8DZS,D,51,25.5,1,0.134210526,0.244444444,FALSE
P41145,8DZS,E,230,28.5,1,0.605263158,0.075221239,FALSE
P41145,8F7W,R,291,1463,1,0.765789474,0.982817869,TRUE
P41145,8F7W,P,8,18,1,0.021052632,0.5,FALSE
P41145,8F7W,A,227,36,1,0.597368421,0.178807947,FALSE
P41145,8F7W,B,335,36,1,0.881578947,0.164251208,FALSE
P41145,8F7W,C,55,25.5,1,0.144736842,0.224489796,FALSE
P41145,8F7W,E,234,29.5,1,0.615789474,0.108974359,FALSE
P41145,8FEG,C,196,52,1,0.515789474,0.279661017,FALSE
P41145,8FEG,D,339,36,1,0.892105263,0.164251208,FALSE
P41145,8FEG,E,55,25.5,1,0.144736842,0.224489796,FALSE
P41145,8FEG,F,232,32,1,0.610526316,0.112068966,FALSE
P41145,8FEG,B,280,1387,1,0.736842105,0.985714286,TRUE
P41145,8FEG,A,10,14,1,0.026315789,0.2,FALSE
P41145,8HNN,N,114,25.5,1,0.3,0.172727273,FALSE
P41145,8HNN,R,280,436,1,0.736842105,0.351851852,FALSE
P41145,8K2W,N,101,25,1,0.265789474,0.175257732,FALSE
P41145,8K2W,R,289,441,1,0.760526316,0.344086022,FALSE
Q9UKP6,6HVK,A,14,66,1,0.035989717,0.857142857,FALSE
O95977,2DCO,A,34,81,1,0.088541667,0.5,FALSE
P21452,7XWO,B,272,1401.5,1,0.683417085,1,FALSE
P21452,7XWO,C,336,48,1,0.844221106,0.128440367,FALSE
P21452,7XWO,E,230,40,1,0.577889447,0.188679245,FALSE
P21452,7XWO,F,229,26,1,0.575376884,0.146596859,FALSE
P21452,7XWO,G,53,25,1,0.133165829,0.188679245,FALSE
P21452,7XWO,D,11,16,1,0.027638191,0.272727273,FALSE
P25101,8HCQ,A,206,30,1,0.482435597,0.098522167,FALSE
P25101,8HCQ,B,338,31,1,0.791569087,0.121052632,FALSE
P25101,8HCQ,E,232,35.5,1,0.543325527,0.149038462,FALSE
P25101,8HCQ,G,57,21,1,0.133489461,0.28,FALSE
P25101,8HCQ,L,21,22,1,0.049180328,0.142857143,FALSE
P25101,8HCQ,R,303,1578,1,0.709601874,1,TRUE
P32238,1D6G,A,47,237,1,0.109813084,0.957446809,FALSE
P32238,1D6G,B,9,18,1,0.021028037,0.222222222,FALSE
P32238,1HZN,A,31,145,1,0.072429907,0.935483871,FALSE
P32238,7EZH,A,217,40,1,0.507009346,0.169902913,FALSE
P32238,7EZH,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,7EZH,D,296,1484.5,1,0.691588785,1,FALSE
P32238,7EZH,G,56,36.5,1,0.130841121,0.232142857,FALSE
P32238,7EZH,H,233,40,1,0.544392523,0.098958333,FALSE
P32238,7EZH,P,9,23,1,0.021028037,0.333333333,FALSE
P32238,7EZK,A,227,33.5,1,0.530373832,0.136792453,FALSE
P32238,7EZK,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,7EZK,D,294,1474.5,1,0.686915888,1,FALSE
P32238,7EZK,G,53,36.5,1,0.123831776,0.245283019,FALSE
P32238,7EZK,P,9,23,1,0.021028037,0.333333333,FALSE
P32238,7EZM,A,227,45,1,0.530373832,0.2,FALSE
P32238,7EZM,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,7EZM,D,304,1527.5,1,0.710280374,1,TRUE
P32238,7EZM,G,59,36.5,1,0.137850467,0.220338983,FALSE
P32238,7EZM,H,233,40,1,0.544392523,0.098958333,FALSE
P32238,7EZM,P,9,23,1,0.021028037,0.333333333,FALSE
P32238,7F8U,A,439,1375.5,1,1.025700935,0.873873874,TRUE
P32238,7F8X,A,443,1406.5,1,1.035046729,0.881305638,TRUE
P32238,7F8X,C,9,20,1,0.021028037,0.333333333,FALSE
P32238,7F8Y,A,439,1375.5,1,1.025700935,0.873873874,TRUE
P32238,7MBX,A,255,32,1,0.595794393,0.075555556,FALSE
P32238,7MBX,B,375,39,1,0.876168224,0.121037464,FALSE
P32238,7MBX,G,59,36.5,1,0.137850467,0.220338983,FALSE
P32238,7MBX,N,135,30,1,0.315420561,0.113636364,FALSE
P32238,7MBX,P,9,18,1,0.021028037,0.222222222,FALSE
P32238,7MBX,R,295,1467,1,0.689252336,0.989830508,FALSE
P32238,7MBY,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,7MBY,G,57,36.5,1,0.13317757,0.228070175,FALSE
P32238,7MBY,P,9,18,1,0.021028037,0.222222222,FALSE
P32238,7MBY,R,284,1418.5,1,0.663551402,0.996478873,FALSE
P32238,7MBY,A,204,30,1,0.476635514,0.139175258,FALSE
P32238,7XOU,L,9,18,1,0.021028037,0.222222222,FALSE
P32238,7XOU,A,227,33,1,0.530373832,0.09047619,FALSE
P32238,7XOU,B,338,39,1,0.789719626,0.132258065,FALSE
P32238,7XOU,G,57,36.5,1,0.13317757,0.228070175,FALSE
P32238,7XOU,N,126,26,1,0.294392523,0.114035088,FALSE
P32238,7XOU,R,287,1432.5,1,0.670560748,1,FALSE
P32238,7XOV,A,227,33,1,0.530373832,0.09047619,FALSE
P32238,7XOV,B,338,39,1,0.789719626,0.132258065,FALSE
P32238,7XOV,G,57,36.5,1,0.13317757,0.228070175,FALSE
P32238,7XOV,N,126,26,1,0.294392523,0.114035088,FALSE
P32238,7XOV,R,290,1436.5,1,0.677570093,0.993103448,FALSE
P32238,9BKJ,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,9BKJ,G,57,36.5,1,0.13317757,0.228070175,FALSE
P32238,9BKJ,P,9,18,1,0.021028037,0.222222222,FALSE
P32238,9BKJ,R,283,1409.5,1,0.661214953,0.996466431,FALSE
P32238,9BKJ,A,204,30,1,0.476635514,0.139175258,FALSE
P32238,9BKK,A,203,33.5,1,0.474299065,0.139175258,FALSE
P32238,9BKK,B,339,39,1,0.792056075,0.135048232,FALSE
P32238,9BKK,G,57,36.5,1,0.13317757,0.228070175,FALSE
P32238,9BKK,P,9,18,1,0.021028037,0.222222222,FALSE
P32238,9BKK,R,283,1390.5,1,0.661214953,0.975265018,FALSE
P21917,5WIU,A,494,1323.5,1,1.178997613,0.82,TRUE
P21917,5WIV,A,470,1353,1,1.121718377,0.822033898,TRUE
P25103,2KS9,A,363,1925,1,0.891891892,1,TRUE
P25103,2KS9,B,11,19,1,0.027027027,0.272727273,FALSE
P25103,2KSA,A,363,1925,1,0.891891892,1,TRUE
P25103,2KSA,B,11,19,1,0.027027027,0.272727273,FALSE
P25103,2KSB,A,363,1925,1,0.891891892,1,TRUE
P25103,2KSB,B,11,19,1,0.027027027,0.272727273,FALSE
P25103,6E59,A,480,1411.5,1,1.179361179,0.976190476,TRUE
P25103,6HLL,A,470,1304,1,1.154791155,0.943859649,TRUE
P25103,6HLO,A,575,1372.5,1,1.412776413,0.74005305,TRUE
P25103,6HLP,A,601,1399.5,1,1.476658477,0.75,TRUE
P25103,7P00,H,232,47,1,0.57002457,0.221238938,FALSE
P25103,7P00,B,333,36.5,1,0.818181818,0.182222222,FALSE
P25103,7P00,G,52,30.5,1,0.127764128,0.22,FALSE
P25103,7P00,A,228,37.5,1,0.56019656,0.212121212,FALSE
P25103,7P00,R,289,1526.5,1,0.71007371,0.996539792,TRUE
P25103,7P00,P,12,19,1,0.029484029,0.25,FALSE
P25103,7P02,H,232,47,1,0.57002457,0.221238938,FALSE
P25103,7P02,B,333,36.5,1,0.818181818,0.182222222,FALSE
P25103,7P02,G,51,30.5,1,0.125307125,0.224489796,FALSE
P25103,7P02,A,226,35,1,0.555282555,0.172619048,FALSE
P25103,7P02,R,288,1519,1,0.707616708,0.996527778,TRUE
P25103,7P02,P,10,19,1,0.024570025,0.3,FALSE
P25103,7RMG,A,193,31.5,1,0.474201474,0.135714286,FALSE
P25103,7RMG,R,289,1526.5,1,0.71007371,1,TRUE
P25103,7RMG,S,12,19,1,0.029484029,0.25,FALSE
P25103,7RMG,B,322,36.5,1,0.791154791,0.191588785,FALSE
P25103,7RMG,G,38,26.5,1,0.093366093,0.257142857,FALSE
P25103,7RMG,N,115,26.5,1,0.282555283,0.110091743,FALSE
P25103,7RMH,A,216,47,1,0.530712531,0.204819277,FALSE
P25103,7RMH,B,322,36.5,1,0.791154791,0.191588785,FALSE
P25103,7RMH,G,38,26.5,1,0.093366093,0.257142857,FALSE
P25103,7RMH,N,115,26.5,1,0.282555283,0.110091743,FALSE
P25103,7RMH,R,284,1499.5,1,0.697788698,1,FALSE
P25103,7RMH,S,12,19,1,0.029484029,0.25,FALSE
P25103,7RMI,A,194,31.5,1,0.476658477,0.206896552,FALSE
P25103,7RMI,R,285,1505,1,0.7002457,1,TRUE
P25103,7RMI,S,7,16,1,0.017199017,0.285714286,FALSE
P25103,7RMI,B,322,36.5,1,0.791154791,0.191588785,FALSE
P25103,7RMI,G,38,26.5,1,0.093366093,0.257142857,FALSE
P25103,7RMI,N,115,26.5,1,0.282555283,0.110091743,FALSE
P25103,8U26,A,216,47,1,0.530712531,0.204819277,FALSE
P25103,8U26,B,322,36.5,1,0.791154791,0.191588785,FALSE
P25103,8U26,G,38,26.5,1,0.093366093,0.257142857,FALSE
P25103,8U26,N,115,26.5,1,0.282555283,0.110091743,FALSE
P25103,8U26,R,284,1499.5,1,0.697788698,1,FALSE
P25103,8U26,S,11,19,1,0.027027027,0.272727273,FALSE
P50052,5UNF,A,387,1509.5,1,1.066115702,0.878419453,TRUE
P50052,5UNF,B,400,1511.5,1,1.101928375,0.898148148,TRUE
P50052,5UNG,B,414,1595,1,1.140495868,0.893491124,TRUE
P50052,5UNH,A,386,1436.5,1,1.063360882,0.877358491,TRUE
P50052,5UNH,B,373,1398,1,1.027548209,0.870253165,TRUE
P50052,5XJM,A,375,1457,1,1.033057851,0.993006993,TRUE
P50052,5XJM,H,220,33,1,0.606060606,0.135135135,FALSE
P50052,5XJM,L,212,36,1,0.584022039,0.189189189,FALSE
P50052,5XJM,B,8,17,1,0.022038567,0.375,FALSE
P50052,6JOD,A,306,1626,1,0.842975207,0.996732026,TRUE
P50052,6JOD,B,8,19,1,0.022038567,0.375,FALSE
P50052,6JOD,C,59,25,1,0.162534435,0.118644068,FALSE
P50052,6JOD,H,220,33,1,0.606060606,0.135135135,FALSE
P50052,6JOD,L,212,36,1,0.584022039,0.189189189,FALSE
P50052,7C6A,L,211,40,1,0.581267218,0.216216216,FALSE
P50052,7C6A,H,219,37,1,0.603305785,0.214285714,FALSE
P50052,7C6A,A,373,1430,1,1.027548209,0.985915493,TRUE
P50052,7C6A,B,8,17,1,0.022038567,0.375,FALSE
P50052,7JNI,A,420,1571,1,1.157024793,0.858789625,TRUE
P50052,7JNI,B,400,1549,1,1.101928375,0.88358209,TRUE
P34969,7XTC,A,240,39.5,1,0.501043841,0.093220339,FALSE
P34969,7XTC,B,338,45.5,1,0.705636743,0.217557252,FALSE
P34969,7XTC,G,57,28.5,1,0.118997912,0.163636364,FALSE
P34969,7XTC,N,128,31,1,0.267223382,0.095238095,FALSE
P34969,7XTC,R,277,1402.5,1,0.5782881,0.992779783,FALSE
P43116,7CX2,R,268,1301,1,0.748603352,0.992537313,TRUE
P43116,7CX2,A,228,32.5,1,0.636871508,0.122641509,FALSE
P43116,7CX2,B,340,32.5,1,0.94972067,0.135802469,FALSE
P43116,7CX2,G,58,25,1,0.162011173,0.120689655,FALSE
P43116,7CX2,N,128,28.5,1,0.357541899,0.12195122,FALSE
P43116,7CX3,R,266,1295.5,1,0.74301676,0.996240602,TRUE
P43116,7CX3,A,228,32.5,1,0.636871508,0.122641509,FALSE
P43116,7CX3,B,340,32.5,1,0.94972067,0.135802469,FALSE
P43116,7CX3,G,58,25,1,0.162011173,0.120689655,FALSE
P43116,7CX3,N,128,28.5,1,0.357541899,0.12195122,FALSE
P43116,7CX4,R,267,1301.5,1,0.745810056,0.996254682,TRUE
P43116,7CX4,A,228,32.5,1,0.636871508,0.122641509,FALSE
P43116,7CX4,B,340,32.5,1,0.94972067,0.135802469,FALSE
P43116,7CX4,G,58,25,1,0.162011173,0.120689655,FALSE
P43116,7CX4,N,128,28.5,1,0.357541899,0.12195122,FALSE
Q01726,7F4D,G,56,20,1,0.176656151,0.089285714,FALSE
Q01726,7F4D,A,234,26,1,0.738170347,0.064655172,FALSE
Q01726,7F4D,N,127,26,1,0.400630915,0.102362205,FALSE
Q01726,7F4D,B,338,33.5,1,1.066246057,0.134751773,FALSE
Q01726,7F4D,R,264,1312.5,1,0.832807571,0.996212121,TRUE
Q01726,7F4D,M,12,17,1,0.03785489,0.166666667,FALSE
Q01726,7F4F,S,230,30,1,0.72555205,0.082608696,FALSE
Q01726,7F4F,R,270,1339.5,1,0.851735016,0.996296296,TRUE
Q01726,7F4F,A,232,27,1,0.731861199,0.120192308,FALSE
Q01726,7F4F,G,55,20,1,0.173501577,0.090909091,FALSE
Q01726,7F4F,B,341,33.5,1,1.075709779,0.131944444,FALSE
Q01726,7F4F,F,12,17,1,0.03785489,0.166666667,FALSE
Q01726,7F4H,G,55,20,1,0.173501577,0.090909091,FALSE
Q01726,7F4H,A,234,26,1,0.738170347,0.064655172,FALSE
Q01726,7F4H,N,127,26,1,0.400630915,0.102362205,FALSE
Q01726,7F4H,B,341,33.5,1,1.075709779,0.131944444,FALSE
Q01726,7F4H,R,268,1330.5,1,0.845425868,0.996268657,TRUE
Q01726,7F4H,S,230,30,1,0.72555205,0.082608696,FALSE
Q01726,7F4H,F,12,17,1,0.03785489,0.166666667,FALSE
Q01726,7F4I,G,55,20,1,0.173501577,0.090909091,FALSE
Q01726,7F4I,A,234,26,1,0.738170347,0.064655172,FALSE
Q01726,7F4I,N,127,26,1,0.400630915,0.102362205,FALSE
Q01726,7F4I,B,341,33.5,1,1.075709779,0.131944444,FALSE
Q01726,7F4I,R,267,1326.5,1,0.842271293,0.996254682,TRUE
Q01726,7F4I,U,7,14,1,0.022082019,0.285714286,FALSE
P41595,4IB4,A,395,1443,1,0.821205821,0.818681319,TRUE
P41595,4NC3,A,391,1443.5,1,0.812889813,0.818681319,TRUE
P41595,5TUD,A,374,1408.5,1,0.777546778,0.861356932,TRUE
P41595,5TUD,B,211,25.5,1,0.438669439,0.129186603,FALSE
P41595,5TUD,C,229,54,1,0.476091476,0.22815534,FALSE
P41595,5TUD,D,372,1405,1,0.773388773,0.860946746,TRUE
P41595,5TUD,E,211,25.5,1,0.438669439,0.129186603,FALSE
P41595,5TUD,F,233,50,1,0.484407484,0.22815534,FALSE
P41595,5TVN,A,399,1470.5,1,0.82952183,0.867231638,TRUE
P41595,6DRX,A,372,1437,1,0.773388773,0.858381503,TRUE
P41595,6DRY,A,398,1444.5,1,0.827442827,0.861189802,TRUE
P41595,6DRZ,A,397,1475.5,1,0.825363825,0.848066298,TRUE
P41595,6DS0,A,373,1414.5,1,0.775467775,0.844380403,TRUE
P41595,7SRQ,R,256,1234.5,1,0.532224532,0.98828125,FALSE
P41595,7SRR,B,225,45.5,1,0.467775468,0.258241758,FALSE
P41595,7SRR,C,338,32.5,1,0.702702703,0.103092784,FALSE
P41595,7SRR,D,53,24,1,0.11018711,0.132075472,FALSE
P41595,7SRR,E,229,43.5,1,0.476091476,0.130718954,FALSE
P41595,7SRR,R,275,1351.5,1,0.571725572,0.992727273,FALSE
P41595,7SRS,P,107,25.5,1,0.222453222,0.205882353,FALSE
P41595,7SRS,Q,127,38.5,1,0.264033264,0.157480315,FALSE
P41595,7SRS,R,291,1357,1,0.604989605,0.945017182,FALSE
P41595,7SRS,C,355,37.5,1,0.738045738,0.12804878,FALSE
P41595,7SRS,H,119,35.5,1,0.247401247,0.130434783,FALSE
P41595,7SRS,L,106,31,1,0.22037422,0.25862069,FALSE
P32245,6W25,A,493,1208.5,1,1.484939759,0.916666667,TRUE
P32245,6W25,B,14,11,1,0.042168675,0.071428571,FALSE
P32245,7AUE,R,264,1309.5,1,0.795180723,0.996212121,TRUE
P32245,7AUE,A,233,35.5,1,0.701807229,0.073593074,FALSE
P32245,7AUE,B,338,36,1,1.018072289,0.132978723,FALSE
P32245,7AUE,G,57,25,1,0.171686747,0.105263158,FALSE
P32245,7AUE,S,232,47,1,0.698795181,0.210526316,FALSE
P32245,7AUE,C,10,16,1,0.030120482,0.2,FALSE
P32245,7F53,A,229,40.5,1,0.689759036,0.105527638,FALSE
P32245,7F53,B,338,36,1,1.018072289,0.132978723,FALSE
P32245,7F53,G,57,25,1,0.171686747,0.105263158,FALSE
P32245,7F53,N,126,27,1,0.379518072,0.071428571,FALSE
P32245,7F53,R,276,1372.5,1,0.831325301,0.989130435,TRUE
P32245,7F53,L,13,19,1,0.039156627,0.230769231,FALSE
P32245,7F54,A,227,40.5,1,0.68373494,0.106598985,FALSE
P32245,7F54,B,338,36,1,1.018072289,0.132978723,FALSE
P32245,7F54,G,57,25,1,0.171686747,0.105263158,FALSE
P32245,7F54,N,126,27,1,0.379518072,0.071428571,FALSE
P32245,7F54,R,278,1372.5,1,0.837349398,0.982014388,TRUE
P32245,7F54,L,13,16,1,0.039156627,0.153846154,FALSE
P32245,7F55,A,227,40.5,1,0.68373494,0.106598985,FALSE
P32245,7F55,B,338,36,1,1.018072289,0.132978723,FALSE
P32245,7F55,G,57,25,1,0.171686747,0.105263158,FALSE
P32245,7F55,N,126,27,1,0.379518072,0.071428571,FALSE
P32245,7F55,R,276,1372.5,1,0.831325301,0.989130435,TRUE
P32245,7F55,L,7,11,1,0.021084337,0.142857143,FALSE
P32245,7F58,R,281,1372.5,1,0.846385542,0.971530249,TRUE
P32245,7F58,A,228,40.5,1,0.686746988,0.106060606,FALSE
P32245,7F58,B,338,36,1,1.018072289,0.132978723,FALSE
P32245,7F58,G,57,25,1,0.171686747,0.105263158,FALSE
P32245,7F58,N,126,27,1,0.379518072,0.071428571,FALSE
P32245,7PIU,R,264,1288,1,0.795180723,0.981060606,TRUE
P32245,7PIU,P,10,16,1,0.030120482,0.2,FALSE
P32245,7PIU,A,210,33.5,1,0.63253012,0.076923077,FALSE
P32245,7PIU,B,387,36,1,1.165662651,0.105042017,FALSE
P32245,7PIU,G,60,25,1,0.180722892,0.1,FALSE
P32245,7PIU,N,134,27,1,0.403614458,0.074626866,FALSE
P32245,7PIV,R,269,1292.5,1,0.810240964,0.966542751,TRUE
P32245,7PIV,P,14,16,1,0.042168675,0.142857143,FALSE
P32245,7PIV,A,206,32.5,1,0.620481928,0.097560976,FALSE
P32245,7PIV,B,404,36,1,1.21686747,0.098425197,FALSE
P32245,7PIV,G,60,25,1,0.180722892,0.1,FALSE
P32245,7PIV,N,140,27,1,0.421686747,0.071428571,FALSE
P23945,1XWD,A,96,42.5,1,0.138129496,0.144444444,FALSE
P23945,1XWD,B,115,31,1,0.165467626,0.137931034,FALSE
P23945,1XWD,C,257,1256,1,0.369784173,0.941634241,FALSE
P23945,1XWD,D,90,42.5,1,0.129496403,0.154761905,FALSE
P23945,1XWD,E,110,31,1,0.158273381,0.150943396,FALSE
P23945,1XWD,F,253,1211,1,0.364028777,0.920948617,FALSE
P23945,1XWD,G,2,0,0,0,0,FALSE
P23945,1XWD,H,3,0,0,0,0,FALSE
P23945,4AY9,A,109,42.5,1,0.156834532,0.13592233,FALSE
P23945,4AY9,B,124,31,1,0.178417266,0.123076923,FALSE
P23945,4AY9,D,109,42.5,1,0.156834532,0.13592233,FALSE
P23945,4AY9,E,130,31,1,0.18705036,0.112676056,FALSE
P23945,4AY9,G,108,42.5,1,0.155395683,0.137254902,FALSE
P23945,4AY9,H,123,31,1,0.176978417,0.125,FALSE
P23945,4AY9,X,336,1584,1,0.483453237,0.910714286,FALSE
P23945,4AY9,Y,353,1584,1,0.507913669,0.866855524,FALSE
P23945,4AY9,Z,353,1584,1,0.507913669,0.866855524,FALSE
P23945,4MQW,A,103,42.5,1,0.148201439,0.144329897,FALSE
P23945,4MQW,B,129,31,1,0.185611511,0.114285714,FALSE
P23945,4MQW,X,314,1465.5,1,0.451798561,0.917197452,FALSE
P23945,4MQW,D,101,42.5,1,0.145323741,0.147368421,FALSE
P23945,4MQW,E,123,31,1,0.176978417,0.125,FALSE
P23945,4MQW,Y,314,1439,1,0.451798561,0.901273885,FALSE
P23945,4MQW,G,105,42.5,1,0.151079137,0.141414141,FALSE
P23945,4MQW,H,130,31,1,0.18705036,0.112676056,FALSE
P23945,4MQW,Z,310,1473,1,0.446043165,0.932258065,FALSE
P23945,8I2G,A,227,46.5,1,0.326618705,0.15270936,FALSE
P23945,8I2G,B,338,39.5,1,0.486330935,0.165938865,FALSE
P23945,8I2G,G,57,32,1,0.082014388,0.282608696,FALSE
P23945,8I2G,N,126,34.5,1,0.181294964,0.193877551,FALSE
P23945,8I2G,R,615,3068,1,0.884892086,0.965853659,TRUE
P23945,8I2G,X,89,42.5,1,0.128057554,0.168674699,FALSE
P23945,8I2G,Y,111,31,1,0.15971223,0.153846154,FALSE
P23945,8I2G,C,2,0,0,0,0,FALSE
P23945,8I2H,A,568,2898.5,1,0.817266187,1,TRUE
Q9BXA5,8JPN,A,227,29,1,0.679640719,0.110294118,FALSE
Q9BXA5,8JPN,B,342,34.5,1,1.023952096,0.138728324,FALSE
Q9BXA5,8JPN,C,58,24,1,0.173652695,0.086206897,FALSE
Q9BXA5,8JPN,R,297,1506,1,0.889221557,0.96969697,TRUE
Q9BXA5,8JPN,S,234,32,1,0.700598802,0.076502732,FALSE
Q9BXA5,8JPP,A,237,32,1,0.709580838,0.120535714,FALSE
Q9BXA5,8JPP,B,331,34.5,1,0.991017964,0.141176471,FALSE
Q9BXA5,8JPP,G,49,24,1,0.146706587,0.102040816,FALSE
